id,created,updated,caption,visible,created_by_id,reference_id,primary_property_id,system_id,updated_by_id,is_figure,dimensionality,is_experimental,primary_unit_id,secondary_property_id,secondary_unit_id,sample_type,extraction_method,representative,primary_property_label,secondary_property_label,doi,space_group
1114,2020-07-01 21:48:21,2020-07-24 20:21:33,,1,40,163,20,276,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1115,2020-07-01 21:49:17,2020-07-24 20:19:59,,1,40,163,20,275,40,1,2,1,4.0,44,1.0,0,Engauge digitizer,1,,,,
1116,2020-07-01 21:50:12,2020-07-24 20:22:24,,1,40,163,4,276,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1117,2020-07-02 01:34:47,2020-07-24 20:40:33,n = 5,1,40,165,7,278,40,0,2,1,6.0,,,0,Extracted from the publication and the CCDC database.,1,,,,Acam
1118,2020-07-02 01:38:38,2020-07-24 20:40:53,,1,40,165,20,278,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1119,2020-07-02 01:39:04,2020-07-24 20:41:13,,1,40,165,29,278,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1120,2020-07-02 01:40:41,2020-07-24 20:41:33,,1,40,165,4,278,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,,,,
1121,2020-07-02 01:41:19,2020-07-24 20:41:52,,1,40,165,10,278,40,0,2,1,5.0,,,0,Manually extracted from a publication,1,,,,
1122,2020-07-02 15:54:44,2020-07-22 19:24:00,,1,40,149,7,242,40,0,3,1,6.0,,,0,Extracted from a publication and corresponding CCDC database files.,0,,,,R-3m
1129,2020-07-05 17:08:19,2020-07-05 17:22:38,,1,35,167,7,280,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1130,2020-07-05 17:10:59,2020-07-05 17:23:37,,1,35,167,7,280,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P21/c
1131,2020-07-05 17:12:11,2020-07-05 17:12:11,,1,35,167,10,280,35,0,2,1,5.0,,,6,Manually extracted from a publication,1,,,,
1132,2020-07-05 17:14:46,2020-07-05 17:14:46,,1,35,167,20,280,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Normalized Intensity,,,
1133,2020-07-05 17:16:42,2020-07-05 17:16:42,,1,35,167,4,280,35,1,2,1,13.0,5,5.0,0,Engauge Digitizer,1,normalized PL intensity,,,
1134,2020-07-05 17:18:56,2020-07-05 17:18:56,,1,35,167,4,280,35,1,2,1,13.0,5,5.0,0,Engauge Digitizer,0,Normalized PL intensity,,,P21/c
1135,2020-07-05 17:20:51,2020-07-05 17:20:51,Optical,1,35,167,1,280,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,
1136,2020-07-05 22:25:01,2020-07-05 22:25:01,,1,35,168,7,281,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Im
1137,2020-07-05 22:28:17,2021-06-15 20:37:19,,1,35,168,7,282,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Im
1138,2020-07-05 22:29:48,2021-06-22 18:38:32,Assuming indirect band gap,1,35,168,28,282,35,0,3,1,1.0,,,6,Manually extracted from a publication,1,,,,Im
1139,2020-07-05 22:35:32,2020-07-05 22:35:32,,1,35,168,41,282,35,1,3,1,13.0,34,9.0,6,Engauge Digitizer,1,Intensity,,,Im
1140,2020-07-05 22:42:59,2020-07-05 22:42:59,,1,35,168,20,282,35,1,3,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,
1141,2020-07-05 22:52:28,2021-06-15 21:11:27,,1,35,168,7,283,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Ia
1142,2020-07-05 22:54:00,2021-06-22 18:39:55,Assuming indirect band gap,1,35,168,28,283,35,0,3,1,1.0,,,0,Manually extracted from a publication,1,,,,Ia
1143,2020-07-05 22:59:24,2020-07-05 22:59:24,,1,35,168,41,283,35,1,3,1,13.0,34,9.0,6,Engauge Digitizer,1,Intensity,,,
1144,2020-07-05 23:06:02,2020-07-05 23:06:02,,1,35,168,20,283,35,1,3,1,13.0,18,1.0,6,Engauge Digitizer Digitizer,1,α/S,,,Ia
1145,2020-07-05 23:09:23,2021-06-15 20:58:28,,1,35,168,7,284,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Im
1146,2020-07-05 23:10:52,2021-06-22 18:39:23,Assuming indirect band gap,1,35,168,28,284,35,0,3,1,1.0,,,0,Manually extracted from a publication,1,,,,
1147,2020-07-05 23:15:10,2020-07-05 23:15:10,,1,35,168,41,284,35,1,3,1,13.0,34,9.0,6,Engauge Digitizer Digitizer,1,,,,Im
1148,2020-07-05 23:20:17,2020-07-05 23:20:17,,1,35,168,20,284,35,1,3,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,Im
1149,2020-07-05 23:23:04,2020-07-05 23:23:04,,1,35,168,7,285,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Im
1150,2020-07-05 23:24:37,2021-06-22 18:35:38,Indirect band gap assumed,1,35,168,28,285,35,0,3,1,1.0,,,6,Manually extracted from a publication,1,,,,Im
1151,2020-07-05 23:26:55,2021-06-15 21:25:58,,1,35,168,7,286,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Im
1152,2020-07-05 23:28:03,2021-06-22 18:40:18,Assuming indirect band gap,1,35,168,28,286,35,0,3,1,1.0,,,0,Manually extracted from a publication,1,,,,Im
1153,2020-07-05 23:33:10,2020-07-05 23:33:10,,1,35,168,41,286,35,1,3,1,13.0,34,9.0,6,Engauge Digitizer,1,Intensity,,,Im
1154,2020-07-05 23:38:16,2020-07-05 23:38:16,,1,35,168,20,286,35,1,3,1,13.0,18,1.0,6,Engauge Digitizer,1,α/S,,,Im
1158,2020-07-06 17:14:59,2020-07-31 18:57:33,Chiral 2D Perovskite,1,40,171,7,287,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P212121
1159,2020-07-06 17:22:39,2020-07-24 20:59:47,,1,40,171,20,287,40,1,2,1,4.0,5,5.0,2,Manually extracted from a publication,1,,,,
1160,2020-07-06 17:26:41,2020-07-24 21:00:15,,1,40,171,45,287,40,1,2,1,14.0,5,5.0,2,Manually extracted from a publication,1,,,,
1161,2020-07-06 18:14:29,2020-08-02 01:54:24,,1,47,170,20,179,47,1,2,1,13.0,18,1.0,0,Engauge Digitizer,1,absorbance,,,
1162,2020-07-06 18:29:03,2020-07-24 21:00:45,(R-MBA)2SnI4 I-V Curve,1,40,171,61,287,40,1,2,1,23.0,50,24.0,2,Manually extracted from a publication,1,Current,,,
1163,2020-07-06 18:30:35,2020-07-24 21:01:16,(S-MBA)2SnI4 I-V Curve,1,40,171,61,287,40,1,2,1,23.0,50,24.0,2,Manually extracted from a publication,0,current,,,
1164,2020-07-06 19:41:15,2020-08-02 01:59:27,,1,47,170,20,17,47,1,2,1,13.0,18,1.0,0,Engauge Digitizer,1,,,,
1165,2020-07-06 20:28:24,2020-07-06 20:28:24,,1,47,170,4,61,47,1,2,1,13.0,18,1.0,0,Engauge Digitizer,1,,,,
1169,2020-07-07 19:42:50,2020-07-07 19:42:50,,1,47,172,7,288,47,0,3,1,6.0,,,0,manually extracted from publication,1,,,,P1
1170,2020-07-08 03:48:09,2020-07-28 02:14:06,,1,40,174,7,290,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1171,2020-07-08 03:53:46,2020-07-28 02:15:05,,1,40,174,7,291,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1172,2020-07-08 03:56:41,2020-07-28 02:15:52,,1,40,174,7,292,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1173,2020-07-08 04:00:23,2020-07-28 02:16:20,,1,40,174,7,293,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1174,2020-07-08 04:04:34,2020-07-28 02:16:45,,1,40,174,7,294,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1175,2020-07-08 04:08:20,2020-07-28 02:17:09,,1,40,174,7,295,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbca
1176,2020-07-08 04:13:52,2020-07-28 02:17:43,,1,40,174,7,296,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pnma
1177,2020-07-08 04:17:12,2020-07-28 02:18:20,,1,40,174,7,297,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/n
1178,2020-07-08 04:20:20,2020-07-28 02:18:53,,1,40,174,7,298,40,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1179,2020-07-08 21:08:45,2020-07-29 03:09:49,,1,40,175,7,299,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cc
1180,2020-07-08 21:17:25,2020-07-29 03:11:23,,1,40,175,7,300,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1181,2020-07-08 21:20:53,2020-07-29 03:13:02,,1,40,175,7,301,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P-1
1182,2020-07-08 21:23:15,2020-07-29 03:13:25,,1,40,175,7,302,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cc
1183,2020-07-08 21:24:50,2020-07-29 03:14:11,,1,40,175,7,303,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cc
1184,2020-07-08 21:26:47,2020-07-29 03:14:58,,1,40,175,7,304,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,C2/c
1185,2020-07-08 21:28:48,2020-07-29 03:15:54,,1,40,175,7,305,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1186,2020-07-08 21:47:33,2020-07-29 03:10:23,,1,40,175,20,299,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1187,2020-07-08 21:48:40,2020-07-29 03:11:50,,1,40,175,20,300,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1188,2020-07-08 21:49:13,2020-07-29 03:13:49,,1,40,175,20,302,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1189,2020-07-08 21:50:18,2020-07-29 03:14:35,,1,40,175,20,303,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1190,2020-07-08 21:50:49,2020-07-29 03:15:25,,1,40,175,20,304,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1191,2020-07-08 21:51:22,2020-07-29 03:16:23,,1,40,175,20,305,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1192,2020-07-08 21:52:39,2020-07-29 03:10:52,,1,40,175,4,299,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1193,2020-07-08 21:53:04,2020-07-29 03:12:25,,1,40,175,4,300,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1194,2020-07-08 23:30:16,2020-07-08 23:30:16,,1,47,176,7,306,47,0,3,1,6.0,,,0,manually extracted from publication,1,,,,Aba2
1199,2020-07-09 02:37:16,2020-07-28 02:32:32,,1,40,177,7,311,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pca21
1200,2020-07-09 02:40:15,2020-07-28 02:32:53,,1,40,177,7,312,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1201,2020-07-09 02:42:21,2020-07-28 02:33:13,,1,40,177,7,313,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbca
1202,2020-07-09 02:44:42,2020-07-28 02:34:00,,1,40,177,7,314,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbcn
1203,2020-07-09 02:46:37,2020-07-28 02:34:51,,1,40,177,7,315,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P-1
1204,2020-07-09 02:51:41,2020-07-28 02:35:59,,1,40,177,7,316,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/n
1205,2020-07-09 03:09:48,2020-07-28 02:33:41,,1,40,177,20,313,40,1,2,1,4.0,44,1.0,2,Engauge digitizer,1,,,,
1206,2020-07-09 03:11:09,2020-07-28 02:34:27,,1,40,177,20,314,40,1,2,1,4.0,44,1.0,2,Engauge digitizer,1,,,,
1207,2020-07-09 03:12:30,2020-07-28 02:35:33,,1,40,177,20,315,40,1,2,1,4.0,44,1.0,2,Engauge digitizer,1,,,,
1208,2020-07-09 03:13:30,2020-07-28 02:36:25,,1,40,177,20,316,40,1,2,1,4.0,44,1.0,2,Engauge digitizer,1,,,,
1209,2020-07-09 18:13:49,2020-07-29 15:46:56,,1,40,102,7,317,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbca
1210,2020-07-09 18:18:41,2020-07-29 15:47:41,,1,40,102,7,318,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,C2/c
1211,2020-07-09 18:20:40,2020-07-29 15:48:29,,1,40,102,7,179,40,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,C2/m
1212,2020-07-09 18:24:24,2020-07-29 15:55:27,,1,40,102,7,319,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cmca
1213,2020-07-09 18:28:50,2020-07-29 15:56:49,,1,40,102,7,320,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/a
1214,2020-07-09 18:30:10,2020-07-29 15:58:18,,1,40,102,7,321,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbca
1215,2020-07-09 18:33:33,2020-07-29 16:00:02,,1,40,102,7,322,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1216,2020-07-09 18:36:24,2020-07-29 16:01:25,,1,40,102,7,323,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pnma
1217,2020-07-09 18:45:08,2020-07-29 15:51:25,,1,40,102,1,317,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1218,2020-07-09 18:48:13,2020-07-29 15:53:04,,1,40,102,1,318,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1219,2020-07-09 18:49:19,2020-07-29 15:54:16,,1,40,102,1,179,40,0,2,0,1.0,,,0,Manually extracted from a publication,0,,,,
1220,2020-07-09 18:50:02,2020-07-29 15:55:49,,1,40,102,1,319,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1221,2020-07-09 18:50:31,2020-07-29 15:57:09,,1,40,102,1,320,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1222,2020-07-09 18:51:18,2020-07-29 15:58:38,,1,40,102,1,321,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1223,2020-07-09 18:51:54,2020-07-29 16:00:19,,1,40,102,1,322,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1224,2020-07-09 18:52:23,2020-07-29 16:01:43,,1,40,102,1,323,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1227,2020-07-09 19:23:18,2020-07-29 15:47:18,,1,40,102,53,317,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1229,2020-07-09 19:28:21,2020-07-29 15:48:03,,1,40,102,53,318,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1230,2020-07-09 19:29:27,2020-07-29 15:54:37,,1,40,102,53,179,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1231,2020-07-09 19:30:35,2020-07-29 15:56:07,,1,40,102,53,319,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1232,2020-07-09 19:31:23,2020-07-29 15:57:25,,1,40,102,53,320,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1234,2020-07-09 19:32:52,2020-07-29 15:59:03,,1,40,102,53,321,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1235,2020-07-09 19:33:31,2020-07-29 16:00:37,,1,40,102,53,322,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1236,2020-07-09 19:33:55,2020-07-29 16:02:09,,1,40,102,53,323,40,1,2,1,26.0,2,2.0,0,Engauge digitizer,1,,,,
1237,2020-07-09 19:42:37,2020-07-29 15:53:31,,1,40,102,42,318,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1238,2020-07-09 19:43:39,2020-07-29 15:55:05,,1,40,102,42,179,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1239,2020-07-09 19:44:04,2020-07-29 15:56:28,,1,40,102,42,319,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1240,2020-07-09 19:44:36,2020-07-29 15:57:56,,1,40,102,42,320,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1241,2020-07-09 19:45:09,2020-07-29 15:59:40,,1,40,102,42,321,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1242,2020-07-09 19:45:38,2020-07-29 16:01:02,,1,40,102,42,322,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1243,2020-07-09 19:45:53,2020-07-29 16:02:29,,1,40,102,42,323,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1246,2020-07-11 02:51:12,2020-07-11 02:51:12,,1,47,179,7,325,47,0,2,1,6.0,,,0,manually extracted from publication,0,,,,P-1
1247,2020-07-11 02:51:12,2020-07-11 02:51:12,,1,47,179,7,325,47,0,2,1,6.0,,,0,manually extracted from publication,1,,,,P-1
1248,2020-07-12 00:37:50,2020-07-12 00:37:50,,1,35,180,7,326,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Pnma
1249,2020-07-12 00:39:55,2020-07-12 00:39:55,Direct,1,35,180,28,326,35,0,3,1,1.0,,,6,Manually extracted from a publication,1,,,,Pnma
1251,2020-07-12 00:42:24,2020-07-12 00:42:24,,1,35,180,10,326,35,0,3,1,1.0,,,0,Manually extracted from a publication,1,,,,Pnma
1252,2020-07-12 00:52:08,2020-07-12 00:52:08,,1,35,180,41,326,35,1,3,1,9.0,52,27.0,6,Engauge Digitizer,1,,Scattering Intensity,,Pnma
1255,2020-07-12 01:52:21,2020-07-12 01:52:21,,1,35,180,4,326,35,1,3,1,13.0,18,13.0,6,Engauge Digitizer,1,PL Intensity,,,Pnma
1256,2020-07-12 01:55:30,2020-07-12 01:55:30,,1,35,180,4,326,35,1,3,1,13.0,18,1.0,6,Engauge Digitizer,0,PL Intensity,,,Pnma
1257,2020-07-12 02:03:28,2020-07-12 02:03:28,,1,35,180,20,326,35,1,3,1,28.0,18,28.0,0,Engauge Digitizer,1,α^{2},,,Pnma
1258,2020-07-12 02:08:17,2020-07-12 02:08:17,,1,35,180,20,326,35,1,3,1,28.0,18,1.0,1,Engauge Digitizer,0,α/S,,,
1259,2020-07-12 04:39:08,2020-07-12 04:39:08,Polymorph: B-α,1,35,181,7,327,35,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,Pm3m
1260,2020-07-12 04:49:26,2020-07-12 04:49:26,Polymorph: B-γ,1,35,181,28,327,35,0,3,1,1.0,,,1,Manually extracted from a publication,1,,,,Pnma
1261,2020-07-12 04:52:03,2020-07-12 04:52:03,Polymorph: B-γ,1,35,181,10,327,35,0,3,1,5.0,,,1,Manually extracted from a publication,1,,,,Pnma
1262,2020-07-12 04:59:11,2020-07-12 04:59:11,Polymorph: B-γ,1,35,181,38,327,35,1,3,1,17.0,2,2.0,6,Engauge Digitizer,1,σ,,,Pnma
1263,2020-07-12 05:02:55,2020-07-12 05:02:55,Polymorph: Y,1,35,181,28,327,35,0,1,1,1.0,,,1,Manually extracted from a publication,0,,,,Pnma
1264,2020-07-12 05:12:47,2020-07-12 05:12:47,Polymorph: B-γ,1,35,181,20,327,35,1,3,1,13.0,18,1.0,1,Engauge Digitizer,1,α/S,,,Pnma
1265,2020-07-12 05:20:08,2020-07-12 05:20:08,Polymorph: B-γ,1,35,181,4,327,35,1,3,1,13.0,18,1.0,1,Engauge Digitizer,1,PL Intensity,,,Pnma
1266,2020-07-13 04:42:50,2020-07-13 04:42:50,,1,35,183,28,328,35,0,1,1,1.0,,,6,Manually extracted from a publication,1,,,,R3c
1267,2020-07-13 04:47:52,2020-07-13 04:47:52,,1,35,183,15,328,35,0,1,1,16.0,,,6,Manually extracted from a publication,1,,,,R3c
1268,2020-07-13 04:58:17,2020-07-13 04:58:17,,1,35,183,20,328,35,1,1,1,29.0,18,1.0,6,Engauge Digitizer,1,Absorbance,,,R3c
1269,2020-07-13 05:00:58,2020-07-13 05:00:58,,1,35,183,7,328,35,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,R3c
1270,2020-07-13 05:05:51,2020-07-13 05:05:51,thermodynamic phase,1,35,183,28,329,35,0,1,1,1.0,,,6,Manually extracted from a publication,1,,,,Pna21
1271,2020-07-13 05:07:33,2020-07-13 05:07:33,thermodynamic phase,1,35,183,15,329,35,0,1,1,16.0,,,6,Manually extracted from a publication,1,,,,Pna21
1272,2020-07-13 05:18:34,2020-07-13 05:18:34,thermodynamic phase,1,35,183,20,329,35,1,1,1,29.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Pna21
1273,2020-07-13 05:21:55,2020-07-13 05:21:55,thermodynamic phase,1,35,183,7,329,35,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,Pna21
1274,2020-07-13 05:24:57,2020-07-13 05:35:45,metastable phase,1,35,183,28,329,35,0,3,1,1.0,,,0,Manually extracted from a publication,0,,,,P63mc
1275,2020-07-13 05:26:49,2020-07-13 05:26:49,metastable phase,1,35,183,15,329,35,0,3,1,16.0,,,6,Manually extracted from a publication,0,,,,Pca21
1276,2020-07-13 05:29:12,2020-07-13 05:29:12,metastable phase,1,35,183,15,329,35,0,3,1,16.0,,,6,Manually extracted from a publication,0,,,,P63mc
1277,2020-07-13 05:37:15,2020-07-13 05:37:15,metastable phase,1,35,183,20,329,35,1,3,1,29.0,18,1.0,6,Engauge Digitizer,0,absorbance,,,P63mc
1278,2020-07-13 05:40:25,2020-07-13 05:40:25,metastable phase,1,35,183,7,329,35,0,3,1,6.0,,,0,Manually extracted from a publication,0,,,,Pca21
1279,2020-07-13 05:45:08,2020-07-13 05:48:54,thermodynamic phase,1,35,183,28,330,35,0,3,1,1.0,,,6,Manually extracted from a publication,1,,,,P63/m
1280,2020-07-13 05:46:40,2020-07-13 05:46:40,thermodynamic phase,1,35,183,15,330,35,0,3,1,16.0,,,6,Manually extracted from a publication,1,,,,P63/m
1281,2020-07-13 05:51:05,2020-07-13 05:54:48,thermodynamic phase,1,35,183,15,330,35,0,3,1,16.0,,,6,Manually extracted from a publication,0,,,,P21/c
1282,2020-07-13 05:59:32,2020-07-13 05:59:32,thermodynamic phase,1,35,183,20,330,35,1,3,1,29.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,P63/m
1283,2020-07-13 06:01:54,2020-07-13 06:01:54,thermodynamic phase,1,35,183,7,330,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1284,2020-07-13 06:07:37,2020-07-13 06:07:37,kinetic phase,1,35,183,7,331,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P-1
1285,2020-07-13 06:09:32,2020-07-13 06:09:32,kinetic phase,1,35,183,15,331,35,0,2,1,16.0,,,6,,1,,,,P-1
1286,2020-07-13 06:11:44,2020-07-13 06:11:44,kinetic phase,1,35,183,15,331,35,0,2,1,16.0,,,6,Manually extracted from a publication,0,,,,P21/n
1287,2020-07-13 06:13:12,2020-07-13 06:13:12,kinetic phase,1,35,183,15,331,35,0,2,1,16.0,,,6,Manually extracted from a publication,0,,,,Pmna
1288,2020-07-13 06:21:50,2020-07-13 06:21:50,kinetic phase,1,35,183,20,331,35,1,2,1,29.0,18,1.0,6,Engauge digitizer,1,absorbance,,,P21/n
1289,2020-07-13 06:27:23,2020-07-13 06:27:23,thermodynamic phase,1,35,183,7,332,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,P212121
1290,2020-07-13 06:29:07,2020-07-13 06:29:07,thermodynamic phase,1,35,183,15,332,35,0,3,1,16.0,,,6,Manually extracted from a publication,1,,,,P212121
1291,2020-07-13 06:30:40,2020-07-13 06:30:40,thermodynamic phase,1,35,183,15,332,35,0,3,1,16.0,,,6,Manually extracted from a publication,0,,,,P63cm
1292,2020-07-13 06:34:44,2020-07-13 06:34:44,thermodynamic phase,1,35,183,28,332,35,0,3,1,1.0,,,6,Manually extracted from a publication,1,,,,P63cm
1293,2020-07-13 06:40:37,2020-07-13 06:40:37,thermodynamic phase,1,35,183,20,332,35,1,3,1,29.0,18,1.0,6,Engauge digitizer,1,absorbance,,,P63cm
1294,2020-07-13 06:41:30,2020-07-13 06:41:30,kinetic phase,1,35,183,7,332,35,0,3,1,6.0,,,0,Manually extracted from a publication,0,,,,P21/c2121
1295,2020-07-13 06:43:09,2020-07-13 06:43:09,kinetic phase,1,35,183,15,332,35,0,3,1,16.0,,,6,manually extracted from a publication,0,,,,P21/c/c2121
1296,2020-07-13 06:44:56,2020-07-13 06:44:56,kinetic phase,1,35,183,15,332,35,0,3,1,16.0,,,6,manually extracted from a publication,0,,,,P21a
1297,2020-07-13 06:46:31,2020-07-13 06:46:31,kinetic phase,1,35,183,28,332,35,0,3,1,1.0,,,6,Manually extracted from a publication,0,,,,P21a
1298,2020-07-13 06:51:59,2020-07-13 06:51:59,kinetic phase,1,35,183,15,332,35,0,3,1,16.0,,,6,Manually extracted from a publication,0,,,,R3m
1299,2020-07-13 06:54:29,2020-07-13 06:54:29,kinetic phase,1,35,183,20,332,35,1,3,1,29.0,18,1.0,6,Engauge Digitizer,0,absorbance,,,P21a
1300,2020-07-13 06:58:41,2020-07-13 06:58:41,,1,35,183,7,333,35,0,3,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1301,2020-07-13 07:00:23,2020-07-13 07:00:23,,1,35,183,28,333,35,0,3,1,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1302,2020-07-13 07:01:44,2020-07-13 07:01:44,,1,35,183,15,333,35,0,3,1,16.0,,,6,Manually extracted from a publication,1,,,,Pc
1303,2020-07-13 07:09:19,2020-07-13 07:09:19,,1,35,183,15,333,35,0,3,1,16.0,,,6,Manually extracted from a publication,0,,,,R3m
1304,2020-07-13 07:10:13,2020-07-13 07:10:13,,1,35,183,20,333,35,1,3,1,29.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Pc
1305,2020-07-13 07:18:43,2020-07-13 07:27:09,thermodynamic phase,1,35,183,7,334,35,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,P212121
1306,2020-07-13 07:19:59,2020-07-13 07:28:10,thermodynamic phase,1,35,183,28,334,35,0,1,1,1.0,,,6,Manually extracted from a publication,1,,,,P212121
1307,2020-07-13 07:21:35,2020-07-13 07:27:40,thermodynamic phase,1,35,183,15,334,35,0,1,1,16.0,,,6,Manually extracted from a publication,1,,,,P212121
1308,2020-07-13 07:30:24,2020-07-13 07:30:24,thermodynamic phase,1,35,183,20,334,35,1,1,1,29.0,18,1.0,6,Engauge Digitizer,1,,,,P212121
1309,2020-07-13 07:36:30,2020-07-13 07:36:30,metastable phase,1,35,183,7,335,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P42cm
1310,2020-07-13 07:38:39,2020-07-13 07:38:39,metastable phase,1,35,183,15,335,35,0,2,1,16.0,,,6,Manually extracted from a publication,1,,,,P42cm
1311,2020-07-13 07:40:36,2020-07-13 07:40:36,metastable phase,1,35,183,15,335,35,0,2,1,16.0,,,6,Manually extracted from a publication,0,,,,I4mm
1312,2020-07-13 07:42:08,2020-07-13 07:42:08,metastable phase,1,35,183,15,335,35,0,2,1,16.0,,,6,Manually extracted from a publication,0,,,,Ac2a
